video_stem,video_path,video_emotion,video_emotion_lbl,actor_id,sentence_key,sentence_text,audio_stem,audio_path,audio_emotion,audio_emotion_lbl,output_stem,label,status
1021_TAI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1021_TAI_HAP_XX.flv,HAP,happy,1021,TAI,The airplane is almost full,1021_TAI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1021_TAI_NEU_XX.wav,NEU,neutral,FAKE_T1_1021_TAI_HAP_XX__AUDIO_1021_TAI_NEU_XX,1,pending
1021_DFA_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1021_DFA_SAD_XX.flv,SAD,sad,1021,DFA,Don't forget a jacket,1021_DFA_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1021_DFA_ANG_XX.wav,ANG,angry,FAKE_T1_1021_DFA_SAD_XX__AUDIO_1021_DFA_ANG_XX,1,pending
1021_IEO_DIS_LO,..\..\data\raw\CREMA-D\VideoFlash\1021_IEO_DIS_LO.flv,DIS,disgusted,1021,IEO,It's eleven o'clock,1021_IEO_FEA_LO,..\..\data\raw\CREMA-D\AudioWAV\1021_IEO_FEA_LO.wav,FEA,fearful,FAKE_T1_1021_IEO_DIS_LO__AUDIO_1021_IEO_FEA_LO,1,pending
1021_TIE_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1021_TIE_DIS_XX.flv,DIS,disgusted,1021,TIE,That is exactly what happened,1021_TIE_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1021_TIE_FEA_XX.wav,FEA,fearful,FAKE_T1_1021_TIE_DIS_XX__AUDIO_1021_TIE_FEA_XX,1,pending
1021_TIE_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1021_TIE_FEA_XX.flv,FEA,fearful,1021,TIE,That is exactly what happened,1021_TIE_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1021_TIE_HAP_XX.wav,HAP,happy,FAKE_T1_1021_TIE_FEA_XX__AUDIO_1021_TIE_HAP_XX,1,pending
1022_TSI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1022_TSI_ANG_XX.flv,ANG,angry,1022,TSI,The surface is slippery,1022_TSI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_TSI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1022_TSI_ANG_XX__AUDIO_1022_TSI_DIS_XX,1,pending
1022_IEO_HAP_MD,..\..\data\raw\CREMA-D\VideoFlash\1022_IEO_HAP_MD.flv,HAP,happy,1022,IEO,It's eleven o'clock,1022_IEO_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_IEO_NEU_XX.wav,NEU,neutral,FAKE_T1_1022_IEO_HAP_MD__AUDIO_1022_IEO_NEU_XX,1,pending
1022_ITH_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1022_ITH_SAD_XX.flv,SAD,sad,1022,ITH,I think I have a doctor's appointment,1022_ITH_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_ITH_ANG_XX.wav,ANG,angry,FAKE_T1_1022_ITH_SAD_XX__AUDIO_1022_ITH_ANG_XX,1,pending
1022_TSI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1022_TSI_HAP_XX.flv,HAP,happy,1022,TSI,The surface is slippery,1022_TSI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_TSI_NEU_XX.wav,NEU,neutral,FAKE_T1_1022_TSI_HAP_XX__AUDIO_1022_TSI_NEU_XX,1,pending
1022_IWW_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1022_IWW_SAD_XX.flv,SAD,sad,1022,IWW,I wonder what this is about,1022_IWW_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_IWW_ANG_XX.wav,ANG,angry,FAKE_T1_1022_IWW_SAD_XX__AUDIO_1022_IWW_ANG_XX,1,pending
1022_DFA_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1022_DFA_DIS_XX.flv,DIS,disgusted,1022,DFA,Don't forget a jacket,1022_DFA_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_DFA_FEA_XX.wav,FEA,fearful,FAKE_T1_1022_DFA_DIS_XX__AUDIO_1022_DFA_FEA_XX,1,pending
1022_IWW_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1022_IWW_FEA_XX.flv,FEA,fearful,1022,IWW,I wonder what this is about,1022_IWW_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_IWW_HAP_XX.wav,HAP,happy,FAKE_T1_1022_IWW_FEA_XX__AUDIO_1022_IWW_HAP_XX,1,pending
1022_DFA_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1022_DFA_FEA_XX.flv,FEA,fearful,1022,DFA,Don't forget a jacket,1022_DFA_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_DFA_HAP_XX.wav,HAP,happy,FAKE_T1_1022_DFA_FEA_XX__AUDIO_1022_DFA_HAP_XX,1,pending
1022_TSI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1022_TSI_FEA_XX.flv,FEA,fearful,1022,TSI,The surface is slippery,1022_TSI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_TSI_HAP_XX.wav,HAP,happy,FAKE_T1_1022_TSI_FEA_XX__AUDIO_1022_TSI_HAP_XX,1,pending
1022_IWW_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1022_IWW_NEU_XX.flv,NEU,neutral,1022,IWW,I wonder what this is about,1022_IWW_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_IWW_SAD_XX.wav,SAD,sad,FAKE_T1_1022_IWW_NEU_XX__AUDIO_1022_IWW_SAD_XX,1,pending
1022_TSI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1022_TSI_DIS_XX.flv,DIS,disgusted,1022,TSI,The surface is slippery,1022_TSI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_TSI_FEA_XX.wav,FEA,fearful,FAKE_T1_1022_TSI_DIS_XX__AUDIO_1022_TSI_FEA_XX,1,pending
1022_IEO_DIS_MD,..\..\data\raw\CREMA-D\VideoFlash\1022_IEO_DIS_MD.flv,DIS,disgusted,1022,IEO,It's eleven o'clock,1022_IEO_FEA_MD,..\..\data\raw\CREMA-D\AudioWAV\1022_IEO_FEA_MD.wav,FEA,fearful,FAKE_T1_1022_IEO_DIS_MD__AUDIO_1022_IEO_FEA_MD,1,pending
1022_WSI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1022_WSI_FEA_XX.flv,FEA,fearful,1022,WSI,We'll stop in a couple of minutes,1022_WSI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_WSI_HAP_XX.wav,HAP,happy,FAKE_T1_1022_WSI_FEA_XX__AUDIO_1022_WSI_HAP_XX,1,pending
1022_DFA_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1022_DFA_ANG_XX.flv,ANG,angry,1022,DFA,Don't forget a jacket,1022_DFA_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_DFA_DIS_XX.wav,DIS,disgusted,FAKE_T1_1022_DFA_ANG_XX__AUDIO_1022_DFA_DIS_XX,1,pending
1022_IEO_FEA_LO,..\..\data\raw\CREMA-D\VideoFlash\1022_IEO_FEA_LO.flv,FEA,fearful,1022,IEO,It's eleven o'clock,1022_IEO_HAP_LO,..\..\data\raw\CREMA-D\AudioWAV\1022_IEO_HAP_LO.wav,HAP,happy,FAKE_T1_1022_IEO_FEA_LO__AUDIO_1022_IEO_HAP_LO,1,pending
1022_ITS_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1022_ITS_NEU_XX.flv,NEU,neutral,1022,ITS,I think I've seen this before,1022_ITS_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1022_ITS_SAD_XX.wav,SAD,sad,FAKE_T1_1022_ITS_NEU_XX__AUDIO_1022_ITS_SAD_XX,1,pending
1023_MTI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1023_MTI_DIS_XX.flv,DIS,disgusted,1023,MTI,Maybe tomorrow it will be cold,1023_MTI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1023_MTI_FEA_XX.wav,FEA,fearful,FAKE_T1_1023_MTI_DIS_XX__AUDIO_1023_MTI_FEA_XX,1,pending
1023_IEO_SAD_LO,..\..\data\raw\CREMA-D\VideoFlash\1023_IEO_SAD_LO.flv,SAD,sad,1023,IEO,It's eleven o'clock,1023_IEO_ANG_LO,..\..\data\raw\CREMA-D\AudioWAV\1023_IEO_ANG_LO.wav,ANG,angry,FAKE_T1_1023_IEO_SAD_LO__AUDIO_1023_IEO_ANG_LO,1,pending
1023_ITH_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1023_ITH_HAP_XX.flv,HAP,happy,1023,ITH,I think I have a doctor's appointment,1023_ITH_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1023_ITH_NEU_XX.wav,NEU,neutral,FAKE_T1_1023_ITH_HAP_XX__AUDIO_1023_ITH_NEU_XX,1,pending
1023_IEO_FEA_HI,..\..\data\raw\CREMA-D\VideoFlash\1023_IEO_FEA_HI.flv,FEA,fearful,1023,IEO,It's eleven o'clock,1023_IEO_HAP_HI,..\..\data\raw\CREMA-D\AudioWAV\1023_IEO_HAP_HI.wav,HAP,happy,FAKE_T1_1023_IEO_FEA_HI__AUDIO_1023_IEO_HAP_HI,1,pending
1023_ITH_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1023_ITH_SAD_XX.flv,SAD,sad,1023,ITH,I think I have a doctor's appointment,1023_ITH_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1023_ITH_ANG_XX.wav,ANG,angry,FAKE_T1_1023_ITH_SAD_XX__AUDIO_1023_ITH_ANG_XX,1,pending
1023_WSI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1023_WSI_SAD_XX.flv,SAD,sad,1023,WSI,We'll stop in a couple of minutes,1023_WSI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1023_WSI_ANG_XX.wav,ANG,angry,FAKE_T1_1023_WSI_SAD_XX__AUDIO_1023_WSI_ANG_XX,1,pending
1023_IOM_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1023_IOM_SAD_XX.flv,SAD,sad,1023,IOM,I'm on my way to the meeting,1023_IOM_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1023_IOM_ANG_XX.wav,ANG,angry,FAKE_T1_1023_IOM_SAD_XX__AUDIO_1023_IOM_ANG_XX,1,pending
1023_IWL_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1023_IWL_HAP_XX.flv,HAP,happy,1023,IWL,I would like a new alarm clock,1023_IWL_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1023_IWL_NEU_XX.wav,NEU,neutral,FAKE_T1_1023_IWL_HAP_XX__AUDIO_1023_IWL_NEU_XX,1,pending
1023_WSI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1023_WSI_NEU_XX.flv,NEU,neutral,1023,WSI,We'll stop in a couple of minutes,1023_WSI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1023_WSI_SAD_XX.wav,SAD,sad,FAKE_T1_1023_WSI_NEU_XX__AUDIO_1023_WSI_SAD_XX,1,pending
1023_IOM_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1023_IOM_FEA_XX.flv,FEA,fearful,1023,IOM,I'm on my way to the meeting,1023_IOM_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1023_IOM_HAP_XX.wav,HAP,happy,FAKE_T1_1023_IOM_FEA_XX__AUDIO_1023_IOM_HAP_XX,1,pending
1023_IWL_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1023_IWL_DIS_XX.flv,DIS,disgusted,1023,IWL,I would like a new alarm clock,1023_IWL_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1023_IWL_FEA_XX.wav,FEA,fearful,FAKE_T1_1023_IWL_DIS_XX__AUDIO_1023_IWL_FEA_XX,1,pending
1023_IEO_DIS_MD,..\..\data\raw\CREMA-D\VideoFlash\1023_IEO_DIS_MD.flv,DIS,disgusted,1023,IEO,It's eleven o'clock,1023_IEO_FEA_MD,..\..\data\raw\CREMA-D\AudioWAV\1023_IEO_FEA_MD.wav,FEA,fearful,FAKE_T1_1023_IEO_DIS_MD__AUDIO_1023_IEO_FEA_MD,1,pending
1023_ITH_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1023_ITH_FEA_XX.flv,FEA,fearful,1023,ITH,I think I have a doctor's appointment,1023_ITH_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1023_ITH_HAP_XX.wav,HAP,happy,FAKE_T1_1023_ITH_FEA_XX__AUDIO_1023_ITH_HAP_XX,1,pending
1023_IWL_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1023_IWL_SAD_XX.flv,SAD,sad,1023,IWL,I would like a new alarm clock,1023_IWL_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1023_IWL_ANG_XX.wav,ANG,angry,FAKE_T1_1023_IWL_SAD_XX__AUDIO_1023_IWL_ANG_XX,1,pending
1023_ITH_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1023_ITH_NEU_XX.flv,NEU,neutral,1023,ITH,I think I have a doctor's appointment,1023_ITH_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1023_ITH_SAD_XX.wav,SAD,sad,FAKE_T1_1023_ITH_NEU_XX__AUDIO_1023_ITH_SAD_XX,1,pending
1023_IWW_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1023_IWW_HAP_XX.flv,HAP,happy,1023,IWW,I wonder what this is about,1023_IWW_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1023_IWW_NEU_XX.wav,NEU,neutral,FAKE_T1_1023_IWW_HAP_XX__AUDIO_1023_IWW_NEU_XX,1,pending
1024_IEO_HAP_MD,..\..\data\raw\CREMA-D\VideoFlash\1024_IEO_HAP_MD.flv,HAP,happy,1024,IEO,It's eleven o'clock,1024_IEO_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_IEO_NEU_XX.wav,NEU,neutral,FAKE_T1_1024_IEO_HAP_MD__AUDIO_1024_IEO_NEU_XX,1,pending
1024_IOM_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_IOM_NEU_XX.flv,NEU,neutral,1024,IOM,I'm on my way to the meeting,1024_IOM_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_IOM_SAD_XX.wav,SAD,sad,FAKE_T1_1024_IOM_NEU_XX__AUDIO_1024_IOM_SAD_XX,1,pending
1024_TSI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_TSI_NEU_XX.flv,NEU,neutral,1024,TSI,The surface is slippery,1024_TSI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_TSI_SAD_XX.wav,SAD,sad,FAKE_T1_1024_TSI_NEU_XX__AUDIO_1024_TSI_SAD_XX,1,pending
1024_IWW_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_IWW_ANG_XX.flv,ANG,angry,1024,IWW,I wonder what this is about,1024_IWW_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_IWW_DIS_XX.wav,DIS,disgusted,FAKE_T1_1024_IWW_ANG_XX__AUDIO_1024_IWW_DIS_XX,1,pending
1024_WSI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_WSI_SAD_XX.flv,SAD,sad,1024,WSI,We'll stop in a couple of minutes,1024_WSI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_WSI_ANG_XX.wav,ANG,angry,FAKE_T1_1024_WSI_SAD_XX__AUDIO_1024_WSI_ANG_XX,1,pending
1024_TAI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_TAI_FEA_XX.flv,FEA,fearful,1024,TAI,The airplane is almost full,1024_TAI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_TAI_HAP_XX.wav,HAP,happy,FAKE_T1_1024_TAI_FEA_XX__AUDIO_1024_TAI_HAP_XX,1,pending
1024_IEO_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_IEO_NEU_XX.flv,NEU,neutral,1024,IEO,It's eleven o'clock,1024_IEO_SAD_HI,..\..\data\raw\CREMA-D\AudioWAV\1024_IEO_SAD_HI.wav,SAD,sad,FAKE_T1_1024_IEO_NEU_XX__AUDIO_1024_IEO_SAD_HI,1,pending
1024_TIE_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_TIE_NEU_XX.flv,NEU,neutral,1024,TIE,That is exactly what happened,1024_TIE_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_TIE_SAD_XX.wav,SAD,sad,FAKE_T1_1024_TIE_NEU_XX__AUDIO_1024_TIE_SAD_XX,1,pending
1024_WSI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_WSI_ANG_XX.flv,ANG,angry,1024,WSI,We'll stop in a couple of minutes,1024_WSI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_WSI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1024_WSI_ANG_XX__AUDIO_1024_WSI_DIS_XX,1,pending
1024_DFA_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_DFA_HAP_XX.flv,HAP,happy,1024,DFA,Don't forget a jacket,1024_DFA_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_DFA_NEU_XX.wav,NEU,neutral,FAKE_T1_1024_DFA_HAP_XX__AUDIO_1024_DFA_NEU_XX,1,pending
1024_IOM_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_IOM_DIS_XX.flv,DIS,disgusted,1024,IOM,I'm on my way to the meeting,1024_IOM_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_IOM_FEA_XX.wav,FEA,fearful,FAKE_T1_1024_IOM_DIS_XX__AUDIO_1024_IOM_FEA_XX,1,pending
1024_IOM_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_IOM_SAD_XX.flv,SAD,sad,1024,IOM,I'm on my way to the meeting,1024_IOM_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_IOM_ANG_XX.wav,ANG,angry,FAKE_T1_1024_IOM_SAD_XX__AUDIO_1024_IOM_ANG_XX,1,pending
1024_TIE_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_TIE_ANG_XX.flv,ANG,angry,1024,TIE,That is exactly what happened,1024_TIE_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_TIE_DIS_XX.wav,DIS,disgusted,FAKE_T1_1024_TIE_ANG_XX__AUDIO_1024_TIE_DIS_XX,1,pending
1024_WSI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_WSI_HAP_XX.flv,HAP,happy,1024,WSI,We'll stop in a couple of minutes,1024_WSI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_WSI_NEU_XX.wav,NEU,neutral,FAKE_T1_1024_WSI_HAP_XX__AUDIO_1024_WSI_NEU_XX,1,pending
1024_ITS_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_ITS_DIS_XX.flv,DIS,disgusted,1024,ITS,I think I've seen this before,1024_ITS_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_ITS_FEA_XX.wav,FEA,fearful,FAKE_T1_1024_ITS_DIS_XX__AUDIO_1024_ITS_FEA_XX,1,pending
1024_DFA_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1024_DFA_FEA_XX.flv,FEA,fearful,1024,DFA,Don't forget a jacket,1024_DFA_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1024_DFA_HAP_XX.wav,HAP,happy,FAKE_T1_1024_DFA_FEA_XX__AUDIO_1024_DFA_HAP_XX,1,pending
1025_IWL_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_IWL_ANG_XX.flv,ANG,angry,1025,IWL,I would like a new alarm clock,1025_IWL_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_IWL_DIS_XX.wav,DIS,disgusted,FAKE_T1_1025_IWL_ANG_XX__AUDIO_1025_IWL_DIS_XX,1,pending
1025_TIE_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_TIE_HAP_XX.flv,HAP,happy,1025,TIE,That is exactly what happened,1025_TIE_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_TIE_NEU_XX.wav,NEU,neutral,FAKE_T1_1025_TIE_HAP_XX__AUDIO_1025_TIE_NEU_XX,1,pending
1025_IEO_FEA_MD,..\..\data\raw\CREMA-D\VideoFlash\1025_IEO_FEA_MD.flv,FEA,fearful,1025,IEO,It's eleven o'clock,1025_IEO_HAP_MD,..\..\data\raw\CREMA-D\AudioWAV\1025_IEO_HAP_MD.wav,HAP,happy,FAKE_T1_1025_IEO_FEA_MD__AUDIO_1025_IEO_HAP_MD,1,pending
1025_MTI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_MTI_NEU_XX.flv,NEU,neutral,1025,MTI,Maybe tomorrow it will be cold,1025_MTI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_MTI_SAD_XX.wav,SAD,sad,FAKE_T1_1025_MTI_NEU_XX__AUDIO_1025_MTI_SAD_XX,1,pending
1025_IWL_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_IWL_FEA_XX.flv,FEA,fearful,1025,IWL,I would like a new alarm clock,1025_IWL_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_IWL_HAP_XX.wav,HAP,happy,FAKE_T1_1025_IWL_FEA_XX__AUDIO_1025_IWL_HAP_XX,1,pending
1025_TAI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_TAI_DIS_XX.flv,DIS,disgusted,1025,TAI,The airplane is almost full,1025_TAI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_TAI_FEA_XX.wav,FEA,fearful,FAKE_T1_1025_TAI_DIS_XX__AUDIO_1025_TAI_FEA_XX,1,pending
1025_ITS_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_ITS_FEA_XX.flv,FEA,fearful,1025,ITS,I think I've seen this before,1025_ITS_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_ITS_HAP_XX.wav,HAP,happy,FAKE_T1_1025_ITS_FEA_XX__AUDIO_1025_ITS_HAP_XX,1,pending
1025_WSI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_WSI_SAD_XX.flv,SAD,sad,1025,WSI,We'll stop in a couple of minutes,1025_WSI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_WSI_ANG_XX.wav,ANG,angry,FAKE_T1_1025_WSI_SAD_XX__AUDIO_1025_WSI_ANG_XX,1,pending
1025_IEO_ANG_LO,..\..\data\raw\CREMA-D\VideoFlash\1025_IEO_ANG_LO.flv,ANG,angry,1025,IEO,It's eleven o'clock,1025_IEO_DIS_LO,..\..\data\raw\CREMA-D\AudioWAV\1025_IEO_DIS_LO.wav,DIS,disgusted,FAKE_T1_1025_IEO_ANG_LO__AUDIO_1025_IEO_DIS_LO,1,pending
1025_IEO_FEA_HI,..\..\data\raw\CREMA-D\VideoFlash\1025_IEO_FEA_HI.flv,FEA,fearful,1025,IEO,It's eleven o'clock,1025_IEO_HAP_HI,..\..\data\raw\CREMA-D\AudioWAV\1025_IEO_HAP_HI.wav,HAP,happy,FAKE_T1_1025_IEO_FEA_HI__AUDIO_1025_IEO_HAP_HI,1,pending
1025_WSI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_WSI_ANG_XX.flv,ANG,angry,1025,WSI,We'll stop in a couple of minutes,1025_WSI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_WSI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1025_WSI_ANG_XX__AUDIO_1025_WSI_DIS_XX,1,pending
1025_TSI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_TSI_ANG_XX.flv,ANG,angry,1025,TSI,The surface is slippery,1025_TSI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_TSI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1025_TSI_ANG_XX__AUDIO_1025_TSI_DIS_XX,1,pending
1025_DFA_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_DFA_DIS_XX.flv,DIS,disgusted,1025,DFA,Don't forget a jacket,1025_DFA_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_DFA_FEA_XX.wav,FEA,fearful,FAKE_T1_1025_DFA_DIS_XX__AUDIO_1025_DFA_FEA_XX,1,pending
1025_DFA_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_DFA_ANG_XX.flv,ANG,angry,1025,DFA,Don't forget a jacket,1025_DFA_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_DFA_DIS_XX.wav,DIS,disgusted,FAKE_T1_1025_DFA_ANG_XX__AUDIO_1025_DFA_DIS_XX,1,pending
1025_IOM_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_IOM_DIS_XX.flv,DIS,disgusted,1025,IOM,I'm on my way to the meeting,1025_IOM_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_IOM_FEA_XX.wav,FEA,fearful,FAKE_T1_1025_IOM_DIS_XX__AUDIO_1025_IOM_FEA_XX,1,pending
1025_IWW_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_IWW_FEA_XX.flv,FEA,fearful,1025,IWW,I wonder what this is about,1025_IWW_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_IWW_HAP_XX.wav,HAP,happy,FAKE_T1_1025_IWW_FEA_XX__AUDIO_1025_IWW_HAP_XX,1,pending
1026_IWL_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_IWL_ANG_XX.flv,ANG,angry,1026,IWL,I would like a new alarm clock,1026_IWL_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_IWL_DIS_XX.wav,DIS,disgusted,FAKE_T1_1026_IWL_ANG_XX__AUDIO_1026_IWL_DIS_XX,1,pending
1026_IEO_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_IEO_NEU_XX.flv,NEU,neutral,1026,IEO,It's eleven o'clock,1026_IEO_SAD_HI,..\..\data\raw\CREMA-D\AudioWAV\1026_IEO_SAD_HI.wav,SAD,sad,FAKE_T1_1026_IEO_NEU_XX__AUDIO_1026_IEO_SAD_HI,1,pending
1026_WSI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_WSI_HAP_XX.flv,HAP,happy,1026,WSI,We'll stop in a couple of minutes,1026_WSI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_WSI_NEU_XX.wav,NEU,neutral,FAKE_T1_1026_WSI_HAP_XX__AUDIO_1026_WSI_NEU_XX,1,pending
1026_IEO_ANG_LO,..\..\data\raw\CREMA-D\VideoFlash\1026_IEO_ANG_LO.flv,ANG,angry,1026,IEO,It's eleven o'clock,1026_IEO_DIS_LO,..\..\data\raw\CREMA-D\AudioWAV\1026_IEO_DIS_LO.wav,DIS,disgusted,FAKE_T1_1026_IEO_ANG_LO__AUDIO_1026_IEO_DIS_LO,1,pending
1026_ITH_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_ITH_ANG_XX.flv,ANG,angry,1026,ITH,I think I have a doctor's appointment,1026_ITH_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_ITH_DIS_XX.wav,DIS,disgusted,FAKE_T1_1026_ITH_ANG_XX__AUDIO_1026_ITH_DIS_XX,1,pending
