path,label,source,speaker_id,sarcasm_label,audio_emotion_label,visual_emotion_label,utterance
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_450.mp4,-1,mustard,must_chandler,1,,,If only there was something in your head to control the things you say.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_109.mp4,-1,mustard,must_chandler,1,,,"I thought if I littered, that crying Indian might come by and save us."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_9245.mp4,-1,mustard,must_sheldon,0,,,Can we talk about something else? Do you know that I yodel?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_6134.mp4,-1,mustard,must_sheldon,1,,,"No, I'm just allergic to people who get Nobel Prizes for no good reason."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_435.mp4,-1,mustard,must_joey,0,,,"Me too! There's a game on Tuesday, do you wanna go?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_316.mp4,-1,mustard,must_rachel,0,,,"Yeah, I'm fine."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_2669.mp4,-1,mustard,must_leonard,0,,,What did you mean when you said you were going to miss me?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_493.mp4,-1,mustard,must_chandler,1,,,Did you tell her about the magical night that starts with the flush of every toilet?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_225.mp4,-1,mustard,must_ross,0,,,"I don't know, something girlie."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_279.mp4,-1,mustard,must_monica,1,,,Sounds like she has got the whole package!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_191.mp4,-1,mustard,must_joey,0,,,"So, you're just Bing?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_318.mp4,-1,mustard,must_phoebe,1,,,Was it not pain-free?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_6769.mp4,-1,mustard,must_amy,1,,,"Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11439.mp4,-1,mustard,must_penny,1,,,"No, you're right, we should do what you do. Have our mom send us pants from the Walmart in Houston."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_7675.mp4,-1,mustard,must_penny,0,,,"Anyway, to this day, I still can't see a box of crayons without crossing my legs."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1296.mp4,-1,mustard,must_howard,1,,,"They gave him an assistant? If I want a new pen, I have to go to the bank with wire cutters."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_337.mp4,-1,mustard,must_monica,0,,,"Uh, listen, I need that broiling pan that Joey borrowed the other day."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_465.mp4,-1,mustard,must_dorothy,1,,,"No Rose, that you should do."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_486.mp4,-1,mustard,must_rachel,0,,,"Anyway, they want to take us out Saturday night! What do you say?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_374.mp4,-1,mustard,must_chandler,1,,,Janice? Janice?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1466.mp4,-1,mustard,must_sheldon,1,,,"Maybe when I publish it, I'll include an inhaler."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_242.mp4,-1,mustard,must_chandler,1,,,Are you still enjoying your nap?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_462.mp4,-1,mustard,must_dorothy,1,,,"No Rose, at a pie eating contest."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_342.mp4,-1,mustard,must_dorothy,1,,,"In what Blanche, dog years?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_500.mp4,-1,mustard,must_monica,1,,,Oh my God I love that! - Really? - NO!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_594.mp4,-1,mustard,must_ross,0,,,I can't believe it.  Can I tell you something? I'm a little mad at him now.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_623.mp4,-1,mustard,must_chandler,1,,,What do you know? Its a treat for the eyes and the ears.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11723.mp4,-1,mustard,must_raj,0,,,"Not much, but he seemed to be in a pretty good place."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_162.mp4,-1,mustard,must_person,0,,,"Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_53.mp4,-1,mustard,must_rachel,0,,,You're gonna have to tell me how you did that.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_205.mp4,-1,mustard,must_rachel,0,,,"I did not mean to touch that,I mean"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_137.mp4,-1,mustard,must_chandler,0,,,"Okay, but If he asks, I am not going to lie."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_151.mp4,-1,mustard,must_chandler,1,,,"Yeah, I mean, it would be rude to them for us to leave now."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_576.mp4,-1,mustard,must_phoebe,0,,,And then for forgetting to invite you to it.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_530.mp4,-1,mustard,must_person,0,,,"Uh, I'm gonna kill myself!"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_518.mp4,-1,mustard,must_chandler,1,,,Oh tons. I am quite the woodsman.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_70.mp4,-1,mustard,must_penny,1,,,I don't think I'll be able to stop thinking about it.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_87.mp4,-1,mustard,must_ross,0,,,Yeah it would!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_31.mp4,-1,mustard,must_rachel,1,,,"Even if people are on it!"""
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11736.mp4,-1,mustard,must_person,0,,,"I don't know, perhaps somebody took it off the carousel by mistake?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3649.mp4,-1,mustard,must_penny,0,,,"Oh, no, no, I said I'm inviting you to come with me to Stan Lee's house."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3707.mp4,-1,mustard,must_leonard,1,,,"Oh, I'm so glad you asked it like that. You."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_4544.mp4,-1,mustard,must_amy,0,,,"Yes. In fact, our menses are synchronized. Penny. Bernadette tells me you're planning a girls' night."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_34.mp4,-1,mustard,must_chandler,1,,,Is it me or the greetings gone downhill around here?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_291.mp4,-1,mustard,must_ross,0,,,"Umm, would you please excuse me for a moment?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_312.mp4,-1,mustard,must_member-girl,1,,,Sarcasm? At a sarcasmoholics meeting?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_2792.mp4,-1,mustard,must_penny,0,,,"No, I mean, we can always go back to being friends."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11306.mp4,-1,mustard,must_howard,0,,,"I guess the sad truth is, not everyone will accomplish something great. Some of us may just have to find meaning in the little moments that make up life."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_295.mp4,-1,mustard,must_person,0,,,Nobody sees the king!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_479.mp4,-1,mustard,must_dorothy,1,,,No I am worried she might be Phir Resuda's
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_6211.mp4,-1,mustard,must_sheldon,0,,,"No. You mean this was all a ruse? Oh, how could I be so stu..."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3840.mp4,-1,mustard,must_sheldon,0,,,"I read a study online that walking after a meal not only aids in digestion, but increases serotonin, and you know me, if there's one thing I like more than a refreshing beverage, it's serotonin. Bye-bye."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_8505.mp4,-1,mustard,must_raj,0,,,"A lane frequented by liars. Like you, you big liar!"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_6860.mp4,-1,mustard,must_sheldon,0,,,"I'm sorry, it's the bad boy attitude that comes with this hair."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_4031.mp4,-1,mustard,must_sheldon,1,,,"In 1917, when Albert Einstein established the theoretic foundation for the laser in his paper <i>""Zur Quantentheorie der</i> <i>Strahlung,""</i> his fondest hope was that the resultant device be bitchin'."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_557.mp4,-1,mustard,must_ross,0,,,"Oh my God, wh-what happened?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_141.mp4,-1,mustard,must_chandler,1,,,We think it was trying to spell out monkey.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_5964.mp4,-1,mustard,must_howard,1,,,Smart. Whisper so the deaf chick can't hear you.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11885.mp4,-1,mustard,must_person,1,,,"Yeah, turns out half a dozen menorahs really sets a mood."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_10857.mp4,-1,mustard,must_raj,0,,,It's true-- you're both gorgeous. Kind of says something about the man who could bed you both.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_7661.mp4,-1,mustard,must_sheldon,0,,,"Yeah, that was five weeks ago. How much longer is he gonna milk that cow?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_2853.mp4,-1,mustard,must_sheldon,1,,,"Obviously, waitressing at The Cheese Cake Factory is a complex socio-economic activity that requires a great deal of analysis and planning."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_9003.mp4,-1,mustard,must_sheldon,0,,,"I'm not going to bother him, I'm going to talk to him."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_177.mp4,-1,mustard,must_person,1,,,I can show you an ID if you want?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_12002.mp4,-1,mustard,must_sheldon,0,,,Then buckle up; you're in for a cranky night.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_7445.mp4,-1,mustard,must_penny,0,,,My limbic system wants to take your pants off.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1185.mp4,-1,mustard,must_leonard,0,,,I think tonight was a very good start.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_447.mp4,-1,mustard,must_chandler,1,,,It was an accident. Not like I was across the street with a telescope and a box of donuts.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_6835.mp4,-1,mustard,must_amy,0,,,"Oh, screw her. She's just lucky we let her hang out with us."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_10829.mp4,-1,mustard,must_sheldon,1,,,"On the bright side, that Oxford study was right. One friend down. I wonder who you're going to lose next."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_410.mp4,-1,mustard,must_raj,0,,,"Leonard, may I present, live from New Delhi, Dr. and Mrs. V. M. Koothrappali."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_186.mp4,-1,mustard,must_chandler,1,,,"Excellent hole, Joe."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_421.mp4,-1,mustard,must_chandler,1,,,Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_398.mp4,-1,mustard,must_dorothy,1,,,"Rose, you should sit here and watch her hack herself to death"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_1.mp4,-1,mustard,must_chandler,0,,,"Yes you can. You're thinking about time, you can't go back in time."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_602.mp4,-1,mustard,must_chandler,0,,,No way!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_512.mp4,-1,mustard,must_dorothy,1,,,Because it wears a little sunbrella Rose.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_230.mp4,-1,mustard,must_chandler,0,,,"Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_7186.mp4,-1,mustard,must_howard,0,,,"Not exactly. Listen, if you don't mind, I'm not really up for chatting. I'm just going to sit here quietly and let my life flash before my eyes."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11242.mp4,-1,mustard,must_bernadette,1,,,"I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_598.mp4,-1,mustard,must_chandler,1,,,"Our balcony? Seriously? That's so funny because I told Monica we should put lights on our balcony. - And she said - ""No no, its too cold, nobody will go out there.""  - I said ""Maybe if we put some lights out there they will""."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_240.mp4,-1,mustard,must_joey,0,,,No!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_2830.mp4,-1,mustard,must_raj,0,,,"No, I'm behind on my Wiki-reading. I'm kind of on a John Grisham kick right now."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_507.mp4,-1,mustard,must_sheldon,1,,,"Well, there's always the possibility that a trash can spontaneously formed around the letter but Occam's rasor would suggest that someone threw it out."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_2614.mp4,-1,mustard,must_leonard,1,,,Hardly a day goes by when I don't think about it.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_5496.mp4,-1,mustard,must_penny,1,,,"Okay, Amy, you're being silly. I'm not concerned about who hangs out with who. And I certainly don't have a problem with Leonard's new girlfriend who wears way too much makeup. Ooh, these are cute. Of course if I buy them, I'll have to rent my womb out to a gay couple."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_7953.mp4,-1,mustard,must_person,1,,,Why don't you ask Scotty to beam you up?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_2464.mp4,-1,mustard,must_penny,1,,,"You think ""coffee,"" means coffee. That is so sweet."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_340.mp4,-1,mustard,must_raj,1,,,"Sure, cut the foreigner in half. There's a billion more where he came from."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_429.mp4,-1,mustard,must_phoebe,1,,,"I really, really enjoyed it. Very exotic."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11042.mp4,-1,mustard,must_bernadette,0,,,"Because no one wants to see Neil deGrasse Tyson in a wet T-shirt, bent over the hood of a Porsche."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_131.mp4,-1,mustard,must_chandler,0,,,I really don't wanna sit with Allen Iverson over there .
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11913.mp4,-1,mustard,must_howard,1,,,It's why my people wandered the desert for 40 years. Took that long to walk it off.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_626.mp4,-1,mustard,must_phoebe,0,,,"Cause all I ever get to do now is pregnant stuff, it just bums me out."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_115.mp4,-1,mustard,must_chandler,1,,,"I am sorry, we donÕt have your sheep."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11201.mp4,-1,mustard,must_amy,0,,,"He probably got a new one. Finish your breakfast. Look, there's an entire section of my dashboard that doesn't have any syrup on it."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_190.mp4,-1,mustard,must_moderator,1,,,Well scott I am sure we are all really really looking forward to hear your story.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_461.mp4,-1,mustard,must_chandler,1,,,"Wow you look just like your son, Mrs. Tribbiani"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11243.mp4,-1,mustard,must_howard,1,,,I love that you're too good to pee in the kitchen sink.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_71.mp4,-1,mustard,must_joey,1,,,"ThatÕs good, just keep rubbing your head. That will turn back time"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_8.mp4,-1,mustard,must_joey,0,,,"It's white plastic, with a handle, and it fits onto a stroller."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1931.mp4,-1,mustard,must_leonard,1,,,Why don't you just lie down on the floor and swim there?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_550.mp4,-1,mustard,must_chandler,1,,,All right I'll have one.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_549.mp4,-1,mustard,must_monica,0,,,Really?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_477.mp4,-1,mustard,must_chandler,0,,,"And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3476.mp4,-1,mustard,must_leonard,0,,,Don't you think looking for a new city to live in is a bit of an overreaction?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_182.mp4,-1,mustard,must_dorothy,1,,,The liberarche marquee at Caesar's palace
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_507.mp4,-1,mustard,must_dorothy,1,,,"No, I haven't taken her out of the trunk of the car yet."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_284.mp4,-1,mustard,must_monica,0,,,What?  Why?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_371.mp4,-1,mustard,must_ross,0,,,I-I'm really sorry. It's just that I
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_8407.mp4,-1,mustard,must_sheldon,1,,,"Oh, sure, what a wonderful idea. And after that, I'll make up my own rules of oral hygiene. You know, instead of flossing, I'll rub pudding on my gums. I'm going to get the number of the SyFy Channel and give them what for."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1973.mp4,-1,mustard,must_penny,1,,,I hope I'm a waitress at the Cheesecake Factory for my whole life.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_547.mp4,-1,mustard,must_chandler,0,,,"Okay, now much have you won so far?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_171.mp4,-1,mustard,must_monica,0,,,What is the matter with your face?!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_10977.mp4,-1,mustard,must_howard,0,,,Let's not talk about this in front of our friends.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_322.mp4,-1,mustard,must_chandler,0,,,"Hey, my father's house does that."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_567.mp4,-1,mustard,must_chandler,1,,,"Well yes Ross, pressing my third nipple opens the delivery entrance to the magical land of Narnia."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_4967.mp4,-1,mustard,must_leonard,1,,,We might be starting to zero in on your problem.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_197.mp4,-1,mustard,must_chandler,1,,,Ah your own brand of vigilante justice.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_7593.mp4,-1,mustard,must_sheldon,0,,,"Amy, I can't just ask Wil Wheaton to leave. He's a minor celebrity. Once you explain who he is, many people recognize him."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_111.mp4,-1,mustard,must_rachel,0,,,What was that?!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11046.mp4,-1,mustard,must_howard,0,,,"Wow, he really went where no man has gone before."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_251.mp4,-1,mustard,must_monica,0,,,No!! You have been screwing us all day!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_536.mp4,-1,mustard,must_sheldon,1,,,Just the latest copy of Applied Particle Physics quarterly.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_243.mp4,-1,mustard,must_chandler,0,,,"Look I never should have kissed your girlfriend, but I'm"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_552.mp4,-1,mustard,must_ross,0,,,DANGER
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_526.mp4,-1,mustard,must_person1,0,,,"Ah well, this is the living room."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11485.mp4,-1,mustard,must_penny,0,,,Is that why you had to take him to Office Depot last night?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_129.mp4,-1,mustard,must_dorothy,1,,,What are these? Claws?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1666.mp4,-1,mustard,must_leonard,0,,,Would it work if I just punched you in the face?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1678.mp4,-1,mustard,must_raj,0,,,Answering the question once and for all why Wolowitz bailed out of medical school.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_5758.mp4,-1,mustard,must_amy,1,,,"Oh, I could so see you being the face of hemorrhoids."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_4290.mp4,-1,mustard,must_howard,0,,,I just have a question. Does Bernadette ever talk about me?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_221.mp4,-1,mustard,must_chandler,0,,,See Joe that's why your parents told you not to jump on your bed!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3064.mp4,-1,mustard,must_sheldon,1,,,When I have enough to destroy all the human toast on the Battlestar known as Galactica.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_608.mp4,-1,mustard,must_chandler,1,,,"You are right, by saying nice, I am virtually licking her."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_72.mp4,-1,mustard,must_ross,0,,,Oh well. It probably would've been the most constructive solution.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3660.mp4,-1,mustard,must_penny,1,,,There a new girlfriend in there? 'Cause you might need one.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_615.mp4,-1,mustard,must_person,0,,,"Hi, Joey. Well well, look what you brought. Very nice."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_556.mp4,-1,mustard,must_chandler,1,,,"Joey if I go first, I want to be looking for my keys"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_473.mp4,-1,mustard,must_person,0,,,I'm the supply manager.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_119.mp4,-1,mustard,must_ross,0,,,Yeah. What-what should I do?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_340.mp4,-1,mustard,must_phoebe,0,,,Oh! Oop!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_427.mp4,-1,mustard,must_rachel,0,,,"Oh-oh, that's a risky little game!"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_288.mp4,-1,mustard,must_chandler,1,,,Maybe he was nervous.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11120.mp4,-1,mustard,must_sheldon,0,,,"Next time I might be in a rush, it's good to have a few in the bank."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_222.mp4,-1,mustard,must_dorothy,1,,,"The little man who lives in there, who turns the light on and off will tell you."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_2837.mp4,-1,mustard,must_leonard,0,,,"- Chocolate? - No, I don't want any chocolate!"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_7494.mp4,-1,mustard,must_person,0,,,that sounds a little funny to an American ear.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_126.mp4,-1,mustard,must_dorothy,1,,,No I am upset because Joe Piscapo didn't get the lead role in rain man.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_441.mp4,-1,mustard,must_ross,0,,,"He's right, even if it's to say something complementary."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_575.mp4,-1,mustard,must_phoebe,1,,,Why? Because she can sing and play guitar and do both at the same time?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_523.mp4,-1,mustard,must_chandler,1,,,"Well, I'm a headhunter. I hook up out of work Soviet scientists with rogue third-world nations. Hi Rasputin!"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_6627.mp4,-1,mustard,must_leonard,0,,,"Well, yeah, sex with you is pretty great. Have you ever tried it?"
